Timestamp,Session_ID,Group_ID,Winning_Door,Initial_Door,Alt_Door,Final_Door,Is_Switched,Is_Win,Reading_Time_MS
28.08.2026 0:47:16,43d99f89-01bd-43e0-a333-d6008133c7aa,Group_B,2,1,2,2,1,1,218
28.08.2026 0:47:30,02433fb3-f3fb-444e-af75-70c607c6faf5,Group_B,3,3,1,1,1,0,8458
28.08.2026 0:47:32,a6ff93b8-2b4c-4ff4-8ac7-41e52c1c9ca1,Group_A,10,7,10,10,1,1,18710
28.08.2026 0:47:33,c1ff390e-a75d-40e8-a3a5-93822fb4deeb,Group_A,10,9,10,10,1,1,3884
28.08.2026 0:47:33,0946fdf7-6f1c-487f-a96f-661e25254d95,Group_C,5,3,5,5,1,1,6643
28.08.2026 0:47:34,6f8905a7-7cf6-460d-8a08-0791170a68b7,Group_B,3,1,3,1,0,0,3078
28.08.2026 0:47:41,119fcd94-fcf2-4c4c-baf3-b0c20f8d84e8,Group_B,1,3,1,1,1,1,10095
28.08.2026 0:47:48,155ffc5a-05df-44c3-9e42-03850b25e40f,Group_B,7,2,7,7,1,1,7906
28.08.2026 0:47:52,2427e840-0e79-4699-9a69-28448eac2972,Group_A,5,6,5,5,1,1,4601
28.08.2026 0:47:57,1cd2373d-261e-4bc6-9e11-9b3d95e72a42,Group_B,8,7,8,8,1,1,7214
28.08.2026 0:47:58,7fa52689-ed2c-4554-b969-cda66be90bca,Group_A,7,8,7,7,1,1,8953
28.08.2026 0:48:03,145aa9c6-60b0-423a-9747-5fd82c43e29e,Group_A,1,10,1,10,0,0,26696
28.08.2026 0:48:03,c31ae5a1-73ff-45ca-ad0e-03a41ec472f5,Group_B,3,7,3,7,0,0,13631
28.08.2026 0:48:07,758cca7b-3aa6-4bdc-8de8-a256f82e3d1f,Group_B,7,5,7,7,1,1,19181
28.08.2026 0:48:08,a2e80c06-146d-4559-bfda-cb10612ad9bc,Group_B,6,10,6,6,1,1,28268
28.08.2026 0:48:11,5a75e335-b8d6-4418-9c47-e344f6006a48,Group_C,10,8,10,10,1,1,5040
28.08.2026 0:48:15,e4c0f658-9eb0-4621-96de-73590ebe0cbb,Group_B,2,1,2,2,1,1,12813
28.08.2026 0:48:16,aafd4c4c-f9a0-443a-82f1-c9fd40e4fd36,Group_A,2,3,2,2,1,1,9162
28.08.2026 0:48:21,b89f740b-ae86-4d5e-9e8a-64b3b87e0d65,Group_B,9,3,9,3,0,0,1529
28.08.2026 0:48:22,16adebc3-11dd-4e41-bb9d-33c9178149d0,Group_A,8,1,8,8,1,1,15983
28.08.2026 0:48:23,75939f23-e420-44f9-bf82-d71d66369f55,Group_C,3,6,3,6,0,0,12312
28.08.2026 0:48:24,4c4c66df-b428-4a86-8b0d-6ffe3bcd0b37,Group_C,3,4,3,3,1,1,1781
28.08.2026 0:48:28,843f56a2-2083-45b7-bc02-af343a128efb,Group_C,3,2,3,3,1,1,10725
28.08.2026 0:48:31,9f810702-9201-467d-83c7-ac5c2b9bdc4d,Group_D,9,9,6,6,1,0,255
28.08.2026 0:48:32,12005969-8089-42ab-9daa-468277e874ee,Group_B,7,3,7,7,1,1,11640
28.08.2026 0:48:34,8d7046f8-cc50-49a3-a92a-2f4fbfa456f5,Group_A,2,8,2,2,1,1,43052
28.08.2026 0:48:36,b1ac3f6f-8c4f-446f-829c-b7691338f866,Group_A,9,1,9,9,1,1,10165
28.08.2026 0:48:38,55aa77e9-89f6-4560-bcd4-4f96450a3481,Group_C,9,1,9,9,1,1,1947
28.08.2026 0:48:43,c7584127-6ed3-4813-8b88-0f5802a884f6,Group_D,2,1,2,2,1,1,7118
28.08.2026 0:48:44,2fb0a589-89df-4595-9064-60d6d9202d01,Group_A,1,3,1,1,1,1,7174
28.08.2026 0:48:47,51b7e66b-9979-4092-ba33-2c09d01d329d,Group_D,8,9,8,8,1,1,23219
28.08.2026 0:48:50,03d703f7-5088-4f32-880c-b371a43088b6,Group_B,9,7,9,9,1,1,46978
28.08.2026 0:48:52,f07b9f21-d967-46a2-89bd-b49c3ceb1e34,Group_D,2,7,2,2,1,1,18903
28.08.2026 0:49:07,d01aa300-9d80-4184-9f4c-9ff4a1bb67bc,Group_C,3,4,3,3,1,1,8023
28.08.2026 0:49:15,4cda1ef2-638e-4398-8ace-bf89f0f28306,Group_A,10,8,10,10,1,1,12314
28.08.2026 0:49:17,52af2588-e34d-468d-9f49-afc804fff3cf,Group_B,5,2,5,5,1,1,20991
28.08.2026 0:49:21,2421d34e-f217-4982-b867-b50aed8c242f,Group_B,1,7,1,1,1,1,27924
28.08.2026 0:49:26,4f3aaa98-0f84-47a4-b2a1-56041521edda,Group_B,9,7,9,7,0,0,2239
28.08.2026 0:49:26,f2cd2015-b221-4f4b-82d8-050db7295ca1,Group_C,7,6,7,7,1,1,5502
28.08.2026 0:49:27,7c8d1914-d26b-47dc-88b3-6b23c187d0e4,Group_B,8,3,8,3,0,0,9364
28.08.2026 0:49:27,f88dc768-7689-4b52-beeb-deb92c6813bf,Group_C,5,2,5,5,1,1,4450
28.08.2026 0:49:28,05ad4dce-78e9-4f72-881d-80f3da84e7d1,Group_D,8,5,8,5,0,0,6969
28.08.2026 0:49:34,2f431b8e-cafb-4fab-a915-394092f4e229,Group_A,2,2,10,10,1,0,1839
28.08.2026 0:49:35,1dcb1fbd-a8b5-4ee8-ae56-3176217e893d,Group_D,4,7,4,7,0,0,30487
28.08.2026 0:49:37,58983c47-9d40-4ed0-9c92-82c0b710abdd,Group_C,3,1,3,3,1,1,5580
28.08.2026 0:49:38,e1d5ccea-8f02-4fec-907b-7db5ef29c638,Group_C,1,4,1,1,1,1,8044
28.08.2026 0:49:41,687ce4c5-17c4-4067-a10f-1651fd85cc17,Group_B,3,5,3,3,1,1,2056
28.08.2026 0:49:43,11485962-3497-4a5f-b006-3b9787459d5e,Group_B,8,2,8,2,0,0,2892
28.08.2026 0:49:45,9ede810e-e2a4-4146-a971-a0920a05bb0f,Group_D,3,4,3,3,1,1,7735
28.08.2026 0:49:46,525cf908-8e51-4072-a075-cf9ef3d0ed66,Group_C,1,3,1,1,1,1,5356
28.08.2026 0:49:46,0e8f9145-c7f6-4349-ba1c-d1447e033d2f,Group_B,5,5,9,9,1,0,16418
28.08.2026 0:49:46,ad3fca9b-5455-4773-a82b-12b240dbd406,Group_B,10,7,10,10,1,1,8011
28.08.2026 0:49:50,fd18d1ce-c2ac-4153-a3ff-d2483bf63fa2,Group_A,10,6,10,6,0,0,17170
28.08.2026 0:49:52,50249f9e-8bdb-4a28-9d30-0a5a3cfc1624,Group_A,5,2,5,2,0,0,9069
28.08.2026 0:49:53,062b872b-e226-4c75-9097-f0fcfa23b509,Group_B,6,1,6,1,0,0,12485
28.08.2026 0:49:53,88b97cd9-2083-487c-bdac-41bc73cfa685,Group_B,4,1,4,1,0,0,6591
28.08.2026 0:49:54,10c29644-ab2b-4e04-aed7-f5e5e2ae4dcf,Group_C,3,1,3,3,1,1,2498
28.08.2026 0:49:54,06810517-f708-44bb-86df-8120bee93617,Group_B,6,3,6,6,1,1,24332
28.08.2026 0:49:55,454f961a-637b-4475-997f-1b311f08052c,Group_A,4,3,4,4,1,1,9329
